block_number,timestamp,asset_symbol,price_usd
840,2023-06-29T00:00:00+00:00,MATIC,0.6241
841,2023-06-30T00:00:00+00:00,MATIC,0.6613
842,2023-07-01T00:00:00+00:00,MATIC,0.677
843,2023-07-02T00:00:00+00:00,MATIC,0.6819
844,2023-07-03T00:00:00+00:00,MATIC,0.7149
845,2023-07-04T00:00:00+00:00,MATIC,0.6958
846,2023-07-05T00:00:00+00:00,MATIC,0.6702
847,2023-07-06T00:00:00+00:00,MATIC,0.6601
848,2023-07-07T00:00:00+00:00,MATIC,0.6767
849,2023-07-08T00:00:00+00:00,MATIC,0.6797
850,2023-07-09T00:00:00+00:00,MATIC,0.6885
851,2023-07-10T00:00:00+00:00,MATIC,0.735
852,2023-07-11T00:00:00+00:00,MATIC,0.7428
853,2023-07-12T00:00:00+00:00,MATIC,0.7234
854,2023-07-13T00:00:00+00:00,MATIC,0.8506
855,2023-07-14T00:00:00+00:00,MATIC,0.8081
856,2023-07-15T00:00:00+00:00,MATIC,0.8
857,2023-07-16T00:00:00+00:00,MATIC,0.7679
858,2023-07-17T00:00:00+00:00,MATIC,0.7776
859,2023-07-18T00:00:00+00:00,MATIC,0.7385
860,2023-07-19T00:00:00+00:00,MATIC,0.7436
861,2023-07-20T00:00:00+00:00,MATIC,0.7681
862,2023-07-21T00:00:00+00:00,MATIC,0.7695
863,2023-07-22T00:00:00+00:00,MATIC,0.7461
864,2023-07-23T00:00:00+00:00,MATIC,0.7572
865,2023-07-24T00:00:00+00:00,MATIC,0.7281
866,2023-07-25T00:00:00+00:00,MATIC,0.7079
867,2023-07-26T00:00:00+00:00,MATIC,0.7224
868,2023-07-27T00:00:00+00:00,MATIC,0.7167
869,2023-07-28T00:00:00+00:00,MATIC,0.709
870,2023-07-29T00:00:00+00:00,MATIC,0.7186
871,2023-07-30T00:00:00+00:00,MATIC,0.6974
872,2023-07-31T00:00:00+00:00,MATIC,0.6875
873,2023-08-01T00:00:00+00:00,MATIC,0.7017
874,2023-08-02T00:00:00+00:00,MATIC,0.6801
875,2023-08-03T00:00:00+00:00,MATIC,0.6672
876,2023-08-04T00:00:00+00:00,MATIC,0.6634
877,2023-08-05T00:00:00+00:00,MATIC,0.667
878,2023-08-06T00:00:00+00:00,MATIC,0.6663
879,2023-08-07T00:00:00+00:00,MATIC,0.6656
880,2023-08-08T00:00:00+00:00,MATIC,0.6852
881,2023-08-09T00:00:00+00:00,MATIC,0.6896
882,2023-08-10T00:00:00+00:00,MATIC,0.6848
883,2023-08-11T00:00:00+00:00,MATIC,0.6803
884,2023-08-12T00:00:00+00:00,MATIC,0.6819
885,2023-08-13T00:00:00+00:00,MATIC,0.6768
886,2023-08-14T00:00:00+00:00,MATIC,0.6789
887,2023-08-15T00:00:00+00:00,MATIC,0.6384
888,2023-08-16T00:00:00+00:00,MATIC,0.623
889,2023-08-17T00:00:00+00:00,MATIC,0.5733
890,2023-08-18T00:00:00+00:00,MATIC,0.5773
891,2023-08-19T00:00:00+00:00,MATIC,0.5771
892,2023-08-20T00:00:00+00:00,MATIC,0.5801
893,2023-08-21T00:00:00+00:00,MATIC,0.557
894,2023-08-22T00:00:00+00:00,MATIC,0.5488
895,2023-08-23T00:00:00+00:00,MATIC,0.557
896,2023-08-24T00:00:00+00:00,MATIC,0.5471
897,2023-08-25T00:00:00+00:00,MATIC,0.5461
898,2023-08-26T00:00:00+00:00,MATIC,0.5483
899,2023-08-27T00:00:00+00:00,MATIC,0.5557
900,2023-08-28T00:00:00+00:00,MATIC,0.5618
901,2023-08-29T00:00:00+00:00,MATIC,0.5935
902,2023-08-30T00:00:00+00:00,MATIC,0.5749
903,2023-08-31T00:00:00+00:00,MATIC,0.5488
904,2023-09-01T00:00:00+00:00,MATIC,0.5401
905,2023-09-02T00:00:00+00:00,MATIC,0.541
906,2023-09-03T00:00:00+00:00,MATIC,0.5421
907,2023-09-04T00:00:00+00:00,MATIC,0.5543
908,2023-09-05T00:00:00+00:00,MATIC,0.5582
909,2023-09-06T00:00:00+00:00,MATIC,0.5583
