block_number,timestamp,asset_symbol,price_usd
269,2022-03-13T00:00:00+00:00,SOL,78.75
270,2022-03-14T00:00:00+00:00,SOL,81.24
271,2022-03-15T00:00:00+00:00,SOL,82.85
272,2022-03-16T00:00:00+00:00,SOL,87.82
273,2022-03-17T00:00:00+00:00,SOL,87.88
274,2022-03-18T00:00:00+00:00,SOL,89.87
275,2022-03-19T00:00:00+00:00,SOL,92.39
276,2022-03-20T00:00:00+00:00,SOL,88.64
277,2022-03-21T00:00:00+00:00,SOL,88.62
278,2022-03-22T00:00:00+00:00,SOL,90.48
279,2022-03-23T00:00:00+00:00,SOL,94.87
280,2022-03-24T00:00:00+00:00,SOL,102.38
281,2022-03-25T00:00:00+00:00,SOL,98.63
282,2022-03-26T00:00:00+00:00,SOL,101.79
283,2022-03-27T00:00:00+00:00,SOL,107.09
284,2022-03-28T00:00:00+00:00,SOL,105.84
285,2022-03-29T00:00:00+00:00,SOL,111.64
286,2022-03-30T00:00:00+00:00,SOL,120.79
287,2022-03-31T00:00:00+00:00,SOL,122.86
288,2022-04-01T00:00:00+00:00,SOL,134.55
289,2022-04-02T00:00:00+00:00,SOL,132.61
290,2022-04-03T00:00:00+00:00,SOL,136.94
291,2022-04-04T00:00:00+00:00,SOL,132.16
292,2022-04-05T00:00:00+00:00,SOL,126.9
293,2022-04-06T00:00:00+00:00,SOL,112.94
294,2022-04-07T00:00:00+00:00,SOL,118.52
295,2022-04-08T00:00:00+00:00,SOL,109.97
296,2022-04-09T00:00:00+00:00,SOL,112.99
297,2022-04-10T00:00:00+00:00,SOL,111.07
298,2022-04-11T00:00:00+00:00,SOL,99.7
299,2022-04-12T00:00:00+00:00,SOL,103.31
300,2022-04-13T00:00:00+00:00,SOL,104.95
301,2022-04-14T00:00:00+00:00,SOL,100.76
302,2022-04-15T00:00:00+00:00,SOL,101.39
303,2022-04-16T00:00:00+00:00,SOL,102.08
304,2022-04-17T00:00:00+00:00,SOL,100.18
305,2022-04-18T00:00:00+00:00,SOL,102.39
306,2022-04-19T00:00:00+00:00,SOL,108.55
307,2022-04-20T00:00:00+00:00,SOL,105.59
308,2022-04-21T00:00:00+00:00,SOL,101.78
309,2022-04-22T00:00:00+00:00,SOL,100.55
310,2022-04-23T00:00:00+00:00,SOL,100.66
311,2022-04-24T00:00:00+00:00,SOL,99.25
312,2022-04-25T00:00:00+00:00,SOL,100.99
313,2022-04-26T00:00:00+00:00,SOL,95.74
314,2022-04-27T00:00:00+00:00,SOL,98.35
315,2022-04-28T00:00:00+00:00,SOL,98.22
316,2022-04-29T00:00:00+00:00,SOL,93.91
317,2022-04-30T00:00:00+00:00,SOL,84.69
318,2022-05-01T00:00:00+00:00,SOL,89.65
319,2022-05-02T00:00:00+00:00,SOL,87.45
320,2022-05-03T00:00:00+00:00,SOL,85.85
321,2022-05-04T00:00:00+00:00,SOL,92.76
322,2022-05-05T00:00:00+00:00,SOL,84.52
323,2022-05-06T00:00:00+00:00,SOL,81.66
324,2022-05-07T00:00:00+00:00,SOL,78.83
325,2022-05-08T00:00:00+00:00,SOL,75.34
326,2022-05-09T00:00:00+00:00,SOL,62.13
327,2022-05-10T00:00:00+00:00,SOL,66.86
328,2022-05-11T00:00:00+00:00,SOL,50.82
329,2022-05-12T00:00:00+00:00,SOL,44.65
330,2022-05-13T00:00:00+00:00,SOL,48.89
331,2022-05-14T00:00:00+00:00,SOL,52.37
332,2022-05-15T00:00:00+00:00,SOL,58.82
333,2022-05-16T00:00:00+00:00,SOL,53.69
334,2022-05-17T00:00:00+00:00,SOL,57.02
335,2022-05-18T00:00:00+00:00,SOL,49.87
336,2022-05-19T00:00:00+00:00,SOL,52.13
337,2022-05-20T00:00:00+00:00,SOL,49.37
338,2022-05-21T00:00:00+00:00,SOL,50.25
339,2022-05-22T00:00:00+00:00,SOL,52.44
340,2022-05-23T00:00:00+00:00,SOL,49.11
341,2022-05-24T00:00:00+00:00,SOL,49.64
342,2022-05-25T00:00:00+00:00,SOL,47.94
343,2022-05-26T00:00:00+00:00,SOL,43.42
344,2022-05-27T00:00:00+00:00,SOL,41.09
345,2022-05-28T00:00:00+00:00,SOL,44.2
346,2022-05-29T00:00:00+00:00,SOL,44.91
347,2022-05-30T00:00:00+00:00,SOL,47.2
348,2022-05-31T00:00:00+00:00,SOL,45.75
349,2022-06-01T00:00:00+00:00,SOL,40.1
350,2022-06-02T00:00:00+00:00,SOL,40.82
351,2022-06-03T00:00:00+00:00,SOL,38.23
352,2022-06-04T00:00:00+00:00,SOL,38.99
353,2022-06-05T00:00:00+00:00,SOL,38.49
354,2022-06-06T00:00:00+00:00,SOL,42.35
355,2022-06-07T00:00:00+00:00,SOL,39.28
356,2022-06-08T00:00:00+00:00,SOL,38.79
357,2022-06-09T00:00:00+00:00,SOL,39.93
358,2022-06-10T00:00:00+00:00,SOL,37.14
359,2022-06-11T00:00:00+00:00,SOL,33.91
360,2022-06-12T00:00:00+00:00,SOL,30.56
361,2022-06-13T00:00:00+00:00,SOL,28.58
362,2022-06-14T00:00:00+00:00,SOL,29.54
363,2022-06-15T00:00:00+00:00,SOL,34.72
364,2022-06-16T00:00:00+00:00,SOL,30.1
365,2022-06-17T00:00:00+00:00,SOL,30.69
366,2022-06-18T00:00:00+00:00,SOL,32.01
367,2022-06-19T00:00:00+00:00,SOL,34.15
368,2022-06-20T00:00:00+00:00,SOL,35.22
369,2022-06-21T00:00:00+00:00,SOL,36.36
370,2022-06-22T00:00:00+00:00,SOL,34.1
371,2022-06-23T00:00:00+00:00,SOL,38.13
372,2022-06-24T00:00:00+00:00,SOL,41.88
373,2022-06-25T00:00:00+00:00,SOL,42.2
374,2022-06-26T00:00:00+00:00,SOL,39.39
375,2022-06-27T00:00:00+00:00,SOL,38.5
376,2022-06-28T00:00:00+00:00,SOL,35.3
