timestamp;price;volume
"2023-10-30 17:00:00";34500.077738404965;15758270810.39
"2023-10-31 17:00:00";34657.27532449595;22446272004.73
"2023-11-01 17:00:00";35441.57738508785;20998158544.23
"2023-11-02 17:00:00";34942.47431814301;17158456701.46
"2023-11-03 17:00:00";34736.3234106715;9561294263.72
"2023-11-04 17:00:00";35090.01302136603;12412743995.66
"2023-11-05 16:00:00";35044.78991912894;12693436419.5
"2023-11-06 16:00:00";35047.79363303743;18834737788.75
"2023-11-07 16:00:00";35419.47671711763;17295394917.86
"2023-11-08 16:00:00";35633.63439386015;37762672381.84
"2023-11-09 16:00:00";36702.25185833033;22711265155.03
"2023-11-10 16:00:00";37310.07076018703;13924272141.51
"2023-11-11 16:00:00";37133.99088465863;11545715998.89
"2023-11-12 16:00:00";37070.30587130394;19057712790.07
"2023-11-13 16:00:00";36491.78757755401;23857403554.48
"2023-11-14 16:00:00";35548.11279337034;27365821678.5
"2023-11-15 16:00:00";37879.97993703658;26007385365.73
"2023-11-16 16:00:00";36164.823604233476;22445028429.93
"2023-11-17 16:00:00";36625.37147632968;11886022717.42
"2023-11-18 16:00:00";36585.76569941759;12915986552.51
"2023-11-19 16:00:00";37374.07468470207;20888209067.56
"2023-11-20 16:00:00";37469.159707143444;25172163755.87
"2023-11-21 16:00:00";35756.55325773877;24397247860.33
"2023-11-22 16:00:00";37420.43387556987;14214948217.22
"2023-11-23 16:00:00";37296.316833016084;22922957822.74
"2023-11-24 16:00:00";37721.413447934894;9099571165.44
"2023-11-25 16:00:00";37796.82886433745;13744796068.31
"2023-11-26 16:00:00";37454.191955258146;19002925719.53
"2023-11-27 16:00:00";37247.991174823546;21696137014.15
"2023-11-28 16:00:00";37826.10552174302;20728546657.66
"2023-11-29 16:00:00";37861.11888270345;18115982627.42
"2023-11-30 16:00:00";37718.00962644962;23512784001.94
"2023-12-01 16:00:00";38689.27861716844;15534035611.94
"2023-12-02 16:00:00";39472.20747117243;15769696321.58
"2023-12-03 16:00:00";39978.62864779512;39856129826.57
"2023-12-04 16:00:00";41986.264347015014;36312154534.7
"2023-12-05 16:00:00";44080.02425018693;29909761585.63
"2023-12-06 16:00:00";43769.131074245546;27635760670.97
"2023-12-07 16:00:00";43293.13494739611;24421116686.73
"2023-12-08 16:00:00";44180.0209431358;17368210171.26
"2023-12-09 16:00:00";43728.38348009053;13000481418.42
"2023-12-10 16:00:00";43792.01785836507;40632672038.1
"2023-12-11 16:00:00";41238.73338997509;24779520131.83
"2023-12-12 16:00:00";41468.46586209618;26797884673.86
"2023-12-13 16:00:00";42884.26269172501;25578530177.94
"2023-12-14 16:00:00";43028.25069052711;19639442461.7
"2023-12-15 16:00:00";41937.74096800421;14386729589.96
"2023-12-16 16:00:00";42236.10834491327;16678702876
"2023-12-17 16:00:00";41348.202089156875;25224642007.51
"2023-12-18 16:00:00";42641.510213260655;23171001281
"2023-12-19 16:00:00";42261.30013864567;27868908174.14
"2023-12-20 16:00:00";43648.124930630205;22452766168.52
"2023-12-21 16:00:00";43868.98642235633;21028503216.23
"2023-12-22 16:00:00";44012.19863207335;13507796558.22
"2023-12-23 16:00:00";43728.36598968946;18830554084.77
"2023-12-24 16:00:00";43010.57292053332;21115795370.27
"2023-12-25 16:00:00";43599.847590419355;30026850981.84
"2023-12-26 16:00:00";42518.46852809159;25260941031.66
"2023-12-27 16:00:00";43468.19806267353;22992093013.71
